3.058311427179150943e+00
3.062026235244863059e+00
3.064286938624728673e+00
3.065869274688644452e+00
3.067310937371808599e+00
3.070070804773096018e+00
3.075072414847777491e+00
3.082118960242457018e+00
3.089519604076338855e+00
3.097008807738853342e+00
3.104427813095461453e+00
3.111450540820279276e+00
3.118389468697194911e+00
3.125240896224238618e+00
3.131977748559462871e+00
3.138530775572951015e+00
3.144652166077051891e+00
3.150301800529891505e+00
3.155604439434101405e+00
3.160467619684314666e+00
3.164824880954514530e+00
3.168809267423763565e+00
3.172350526647440550e+00
3.175410392811273574e+00
3.178071287285855639e+00
3.180261663333721067e+00
3.181990919700776299e+00
3.183366586126652464e+00
3.184407461377911641e+00
3.185120459101593138e+00
3.185527238809357176e+00
3.185630929831411162e+00
3.185452678434629092e+00
3.185004580125512685e+00
3.184317953607907814e+00
3.183401647990718342e+00
3.182248365340474727e+00
3.180884423431827202e+00
3.179347968537986624e+00
3.177605227582451786e+00
3.175690149255815609e+00
3.173646708161253827e+00
3.171424038709393933e+00
3.169063056384231025e+00
3.166613418602127084e+00
3.164010939391169508e+00
3.161312564756669996e+00
3.158549998365152156e+00
3.155656247443046514e+00
3.152690718345048548e+00
3.149765456575495559e+00
3.146724342897992521e+00
3.143513704095933115e+00
3.140282891984335745e+00
3.136953580030663158e+00
3.133579550536539138e+00
3.130217109418503174e+00
3.126770103670696521e+00
3.123294882497449798e+00
3.119853645989901114e+00
3.116359710062913013e+00
3.112831976767438391e+00
3.109340856822805588e+00
3.105785926032510691e+00
3.102223339226027665e+00
3.098709855061194673e+00
3.095160501847368906e+00
3.091677513062873306e+00
3.088173532583304848e+00
3.084596083669139510e+00
3.081027056292244826e+00
3.077521391104658388e+00
3.073975763373513637e+00
3.070445893325454811e+00
3.066984911095490762e+00
3.063522945746223858e+00
3.060071646763780073e+00
3.056683730394662124e+00
3.053269038753505082e+00
3.049880182375922288e+00
3.046569004083375276e+00
3.043249880645801930e+00
3.040019028566651293e+00
3.036798388040219621e+00
3.033542480269712627e+00
3.030320718409971192e+00
3.027181339631695334e+00
3.024030326963459192e+00
3.020916995416429884e+00
3.017888947907488628e+00
3.014856162894394842e+00
3.011869539367519888e+00
3.008999815880927464e+00
3.006103080290228213e+00
3.003252651415726948e+00
3.000491646988173944e+00
2.997777203630819010e+00
2.995095269205294564e+00
2.992455370514671920e+00
2.989825630416473423e+00
2.987246734251192581e+00
2.984756849975846560e+00
2.982281402160831263e+00
2.979859393067807449e+00
2.977526681191642322e+00
2.975213674711001843e+00
2.972957761847988767e+00
2.970792945880801117e+00
2.968656166291682386e+00
2.966598029446761320e+00
2.964652542377246291e+00
2.962729391089560238e+00
2.960824286225634872e+00
2.959012646232860089e+00
2.957240040380937351e+00
2.955535252285010905e+00
2.953923114132103400e+00
2.952355742365285973e+00
2.950859120053012763e+00
2.949455102277241725e+00
2.948102330161927576e+00
2.946824048920405836e+00
2.945639198300745942e+00
2.944514925497758284e+00
2.943486109693852271e+00
2.942527514281207957e+00
2.941623372328392438e+00
2.940810504986608898e+00
2.940094039350255706e+00
2.939455925072782971e+00
2.938908740458451962e+00
2.938459992479525607e+00
2.938097590460527098e+00
2.937830791673059938e+00
2.937663402354815823e+00
2.937592439760590146e+00
